cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal;creditos_total;creditos_morosos;monto_total_credito;monto_promedio_credito;probabilidad_mora_promedio;probabilidad_mora_max;ultima_fecha_desembolso;tasa_mora_cliente
CL01127;2025-05-08;Bogotá D.C.;Bogotá;39;F;4;Técnico/Tecnólogo;Comerciante;2500000,0;2500000,0;normal;Aliado comercial;635,0;False;3;Android;2;1;4950000;2475000,0;0,5689007860016959;0,776194534368291;2025-06-29;0,5
CL01128;2024-08-04;Bogotá D.C.;Bogotá;28;F;2;Sin información;Empleado;3070000,0;3070000,0;normal;App orgánico;654,0;True;3;Android;1;0;5300000;5300000,0;0,47964858080253603;0,47964858080253603;2024-09-17;0,0
CL01130;2023-01-22;Valle del Cauca;Cali;39;F;3;Técnico/Tecnólogo;Pensionado;4470000,0;4470000,0;normal;Campaña digital;730,0;False;3;Android;1;1;4700000;4700000,0;0,36424823008294704;0,36424823008294704;2023-04-17;1,0
CL01132;2024-11-14;Atlántico;Barranquilla;40;M;3;Técnico/Tecnólogo;Empleado;2510000,0;2510000,0;normal;Referido;614,0;True;1;iOS;1;0;1900000;1900000,0;0,43015407874951866;0,43015407874951866;2025-12-26;0,0
CL01133;2025-08-26;Bogotá D.C.;Bogotá;52;M;1;Universitario;Microempresario;2760000,0;2760000,0;normal;Campaña digital;668,0;True;2;Android;1;0;3500000;3500000,0;0,22404802795635828;0,22404802795635828;2026-02-07;0,0
CL01134;2024-11-28;Bogotá D.C.;Bogotá;41;F;3;Técnico/Tecnólogo;Microempresario;3810000,0;3810000,0;normal;App orgánico;619,0;False;4;Android;1;0;4600000;4600000,0;0,411084381484213;0,411084381484213;2025-06-19;0,0
CL01135;2023-02-10;Antioquia;Medellín;34;F;3;Sin información;Empleado;2100000,0;2100000,0;normal;Call center;532,0;False;0;iOS;1;0;1050000;1050000,0;0,40164174860932156;0,40164174860932156;2024-11-04;0,0
CL01136;2024-03-30;Bogotá D.C.;Bogotá;46;M;3;Posgrado;Microempresario;2570000,0;2570000,0;normal;App orgánico;644,0;False;0;iOS;2;1;4600000;2300000,0;0,17668130764484177;0,21880579020271865;2025-06-28;0,5
CL01137;2023-09-02;Antioquia;Medellín;48;M;3;Técnico/Tecnólogo;Empleado;1870000,0;1870000,0;normal;App orgánico;482,0;False;3;Android;2;1;4450000;2225000,0;0,6692669772141604;0,7341179467665812;2024-09-15;0,5
CL01138;2025-12-13;Meta;Villavicencio;24;F;1;Universitario;Empleado;2740000,0;2740000,0;normal;Call center;555,0;False;1;Android;2;0;2400000;1200000,0;0,46112940763243193;0,47331507646016185;2025-12-30;0,0
CL01139;2024-02-05;Valle del Cauca;Cali;42;M;3;Bachiller;Independiente;1260000,0;1260000,0;normal;Campaña digital;441,0;True;0;Android;1;0;300000;300000,0;0,7052260864976939;0,7052260864976939;2025-06-04;0,0
CL01140;2023-03-16;Cundinamarca;Soacha;43;F;3;Técnico/Tecnólogo;Empleado;2190000,0;2190000,0;normal;Call center;556,0;True;1;Android;1;0;3900000;3900000,0;0,6048376807942413;0,6048376807942413;2024-08-25;0,0
CL01141;2023-06-13;Valle del Cauca;Cali;33;F;5;Universitario;Independiente;3280000,0;3280000,0;normal;Campaña digital;584,0;False;2;Android;2;1;3700000;1850000,0;0,31320154321000904;0,36877730284504123;2025-11-13;0,5
CL01142;2023-03-05;Atlántico;Barranquilla;50;M;3;Técnico/Tecnólogo;Comerciante;3140000,0;3140000,0;normal;App orgánico;594,0;False;3;Web;3;0;3800000;1266666,6666666667;0,32949722059191017;0,41275931027717444;2024-10-13;0,0
CL01143;2023-03-05;Bogotá D.C.;Bogotá;34;M;3;Universitario;Microempresario;2800000,0;2800000,0;normal;Campaña digital;655,0;False;4;Android;1;1;650000;650000,0;0,32680280922762917;0,32680280922762917;2025-05-13;1,0
CL01144;2024-10-22;Risaralda;Pereira;37;F;2;Universitario;Empleado;2330000,0;2330000,0;normal;Campaña digital;654,0;True;0;Web;1;0;4400000;4400000,0;0,2935135837035477;0,2935135837035477;2025-12-29;0,0
CL01145;2023-03-23;Cundinamarca;Soacha;34;F;2;Bachiller;Independiente;1370000,0;1370000,0;normal;App orgánico;458,0;False;1;Android;1;1;850000;850000,0;0,584697525724102;0,584697525724102;2024-03-23;1,0
CL01148;2024-01-17;Caldas;Manizales;22;M;2;Bachiller;Microempresario;2950000,0;2950000,0;normal;App orgánico;464,0;False;2;Android;1;0;4300000;4300000,0;0,5851739324773549;0,5851739324773549;2024-12-06;0,0
CL01150;2023-04-09;Atlántico;Barranquilla;28;M;3;Universitario;Empleado;2070000,0;2070000,0;normal;Campaña digital;642,0;False;0;Android;1;1;1200000;1200000,0;0,4315133974268139;0,4315133974268139;2024-06-04;1,0
CL01152;2025-07-03;Bogotá D.C.;Bogotá;19;F;5;Universitario;Empleado;2430000,0;2430000,0;normal;Aliado comercial;589,0;False;2;Web;1;0;600000;600000,0;0,4932029352713029;0,4932029352713029;2025-09-09;0,0
CL01153;2023-05-07;Atlántico;Barranquilla;30;F;3;Técnico/Tecnólogo;Empleado;4500000,0;4500000,0;normal;Campaña digital;673,0;False;0;iOS;1;0;3000000;3000000,0;0,21616835349777977;0,21616835349777977;2024-05-06;0,0
CL01155;2025-05-06;Risaralda;Pereira;52;M;4;Posgrado;Conductor/Repartidor;2450000,0;2450000,0;normal;Campaña digital;506,0;True;1;iOS;3;2;7250000;2416666,6666666665;0,6057628535808098;0,7676106709119218;2026-01-30;0,6666666666666666
CL01156;2023-11-22;Caldas;Manizales;46;F;3;Bachiller;Independiente;3790000,0;3790000,0;normal;App orgánico;526,0;False;0;Android;3;3;7100000;2366666,6666666665;0,6413158684996797;0,7310955576640497;2025-05-27;1,0
CL01158;2025-07-07;Cundinamarca;Soacha;59;M;3;Universitario;Independiente;2680000,0;2680000,0;normal;Referido;559,0;True;2;Android;1;0;2100000;2100000,0;0,38051778360287664;0,38051778360287664;2026-02-23;0,0
CL01159;2023-04-13;Atlántico;Barranquilla;46;M;3;Universitario;Empleado;1360000,0;1360000,0;normal;Aliado comercial;596,0;True;1;Android;1;0;750000;750000,0;0,5640523318537318;0,5640523318537318;2024-04-19;0,0
CL01160;2024-03-12;Antioquia;Medellín;33;F;3;Universitario;Comerciante;3740000,0;3740000,0;normal;App orgánico;633,0;False;0;Web;1;0;2100000;2100000,0;0,2894916348487416;0,2894916348487416;2024-06-20;0,0
CL01161;2025-03-24;Risaralda;Pereira;19;F;2;Bachiller;Empleado;3910000,0;3910000,0;normal;Aliado comercial;521,0;False;1;Android;1;0;1900000;1900000,0;0,5698836353764254;0,5698836353764254;2025-09-19;0,0
CL01162;2024-08-16;Risaralda;Pereira;59;M;3;Técnico/Tecnólogo;Comerciante;1850000,0;1850000,0;normal;Referido;687,0;False;1;Android;1;0;1900000;1900000,0;0,37766304255055233;0,37766304255055233;2026-02-16;0,0
CL01165;2024-02-20;Bogotá D.C.;Bogotá;46;F;4;Universitario;Independiente;1920000,0;1920000,0;normal;Referido;597,0;False;3;iOS;2;0;5050000;2525000,0;0,40215301673463133;0,4229142112405032;2025-05-13;0,0
CL01166;2023-06-01;Antioquia;Medellín;60;M;2;Universitario;Comerciante;3580000,0;3580000,0;normal;Campaña digital;696,0;False;2;Android;3;0;10250000;3416666,6666666665;0,3484431190252035;0,35377433626519317;2025-05-15;0,0
CL01168;2025-04-15;Bogotá D.C.;Bogotá;42;F;6;Bachiller;Empleado;5520000,0;5520000,0;normal;Campaña digital;745,0;False;2;iOS;1;0;4850000;4850000,0;0,2433556921880014;0,2433556921880014;2025-06-21;0,0
CL01169;2023-08-07;Cundinamarca;Soacha;42;F;3;Universitario;Comerciante;4910000,0;4910000,0;normal;Call center;740,0;False;2;iOS;1;0;10650000;10650000,0;0,2930021826340703;0,2930021826340703;2024-02-17;0,0
CL01170;2023-08-19;Bogotá D.C.;Bogotá;45;M;2;Técnico/Tecnólogo;Microempresario;3620000,0;3620000,0;normal;Campaña digital;624,0;True;3;iOS;1;0;2150000;2150000,0;0,3744735391724478;0,3744735391724478;2025-04-07;0,0
CL01171;2024-11-14;Norte de Santander;Cúcuta;44;F;2;Bachiller;Independiente;1640000,0;1640000,0;normal;Call center;549,0;False;2;iOS;1;0;550000;550000,0;0,599263415367538;0,599263415367538;2025-08-17;0,0
CL01172;2024-10-28;Santander;Bucaramanga;39;F;4;Universitario;Estudiante;1550000,0;1550000,0;normal;Referido;603,0;False;2;iOS;1;0;2000000;2000000,0;0,48640037708464695;0,48640037708464695;2025-10-15;0,0
CL01173;2025-10-28;Valle del Cauca;Cali;37;M;2;Bachiller;Independiente;1620000,0;1620000,0;normal;Referido;526,0;False;1;Android;1;0;3000000;3000000,0;0,7995729915492128;0,7995729915492128;2025-05-27;0,0
CL01174;2023-02-26;Antioquia;Medellín;35;F;3;Técnico/Tecnólogo;Empleado;3940000,0;3940000,0;normal;Campaña digital;593,0;True;0;Android;1;1;7250000;7250000,0;0,5428902283691159;0,5428902283691159;2024-12-04;1,0
CL01175;2024-09-21;Bogotá D.C.;Bogotá;28;M;1;Universitario;Microempresario;4220000,0;4220000,0;normal;Aliado comercial;594,0;False;4;iOS;3;1;9500000;3166666,6666666665;0,43168311896345424;0,5265345552137636;2025-06-13;0,3333333333333333
CL01177;2024-12-25;Norte de Santander;Cúcuta;19;F;2;Posgrado;Estudiante;940000,0;940000,0;normal;Campaña digital;492,0;False;1;iOS;1;1;1600000;1600000,0;0,7512505887052932;0,7512505887052932;2025-11-11;1,0
CL01178;2023-12-23;Atlántico;Barranquilla;35;F;3;Sin información;Comerciante;2750000,0;2750000,0;normal;App orgánico;644,0;True;3;iOS;1;0;1150000;1150000,0;0,3287270903494703;0,3287270903494703;2024-08-11;0,0
CL01180;2023-03-18;Bogotá D.C.;Bogotá;25;M;4;Bachiller;Empleado;3310000,0;3310000,0;normal;Aliado comercial;646,0;False;0;Android;2;1;7550000;3775000,0;0,39387642496099773;0,40304838240229796;2024-07-23;0,5
CL01181;2023-07-03;Antioquia;Medellín;38;F;1;Universitario;Empleado;1800000,0;1800000,0;normal;App orgánico;569,0;True;1;Android;1;1;2150000;2150000,0;0,5750293390550135;0,5750293390550135;2024-05-06;1,0
CL01182;2025-10-06;Antioquia;Medellín;50;F;5;Técnico/Tecnólogo;Empleado;8240000,0;7082400,000000003;outlier_real;Campaña digital;821,0;False;1;iOS;1;0;2150000;2150000,0;0,13461256111834383;0,13461256111834383;2026-03-16;0,0
CL01183;2024-01-17;Valle del Cauca;Cali;45;M;4;Bachiller;Comerciante;2680000,0;2680000,0;normal;App orgánico;600,0;False;1;Android;2;2;2050000;1025000,0;0,5858336909790101;0,604940085533836;2024-03-11;1,0
CL01184;2024-07-01;Bogotá D.C.;Bogotá;20;M;2;Bachiller;Independiente;1500000,0;1500000,0;normal;App orgánico;585,0;False;2;Android;1;1;850000;850000,0;0,2839761335602971;0,2839761335602971;2025-03-29;1,0
CL01185;2025-02-06;Bolívar;Cartagena;26;F;2;Bachiller;Empleado;2310000,0;2310000,0;normal;App orgánico;508,0;False;2;Android;1;1;5300000;5300000,0;0,5518134395494813;0,5518134395494813;2025-08-12;1,0
CL01186;2025-05-24;Bogotá D.C.;Bogotá;45;M;3;Técnico/Tecnólogo;Empleado;2600000,0;2600000,0;normal;Referido;660,0;False;1;Web;1;1;1400000;1400000,0;0,44986919541692655;0,44986919541692655;2025-07-15;1,0
CL01187;2023-11-25;Bogotá D.C.;Bogotá;26;M;3;Posgrado;Pensionado;2710000,0;2710000,0;normal;App orgánico;638,0;True;1;iOS;2;0;8050000;4025000,0;0,2781955815528961;0,31700179668219586;2026-01-09;0,0
CL01188;2023-11-06;Santander;Bucaramanga;34;M;1;Bachiller;Comerciante;2570000,0;2570000,0;normal;Campaña digital;519,0;True;0;Android;2;0;4750000;2375000,0;0,3350463136165841;0,4112175726886496;2026-02-03;0,0
CL01189;2024-09-07;Bogotá D.C.;Bogotá;42;M;4;Bachiller;Desempleado;430000,0;430000,0;normal;Campaña digital;467,0;True;2;Android;1;0;250000;250000,0;0,5011307068164279;0,5011307068164279;2026-02-03;0,0
CL01190;2023-03-24;Bogotá D.C.;Bogotá;26;M;4;Técnico/Tecnólogo;Empleado;6790000,0;6790000,0;normal;Campaña digital;688,0;True;1;Android;2;1;10550000;5275000,0;0,3532593777335181;0,3775869944248199;2024-11-09;0,5
CL01191;2023-09-05;Bogotá D.C.;Bogotá;37;F;4;Bachiller;Pensionado;1840000,0;1840000,0;normal;App orgánico;612,0;False;3;Android;1;1;800000;800000,0;0,44733094807196705;0,44733094807196705;2025-10-07;1,0
CL01193;2024-05-14;Atlántico;Barranquilla;30;F;4;Técnico/Tecnólogo;Independiente;2930000,0;2930000,0;normal;Aliado comercial;695,0;False;1;Android;1;0;1200000;1200000,0;0,27909350874215433;0,27909350874215433;2026-02-05;0,0
CL01195;2023-10-05;Antioquia;Medellín;20;M;5;Universitario;Empleado;2700000,0;2700000,0;normal;Campaña digital;543,0;False;0;Web;1;0;1450000;1450000,0;0,5448474944752242;0,5448474944752242;2024-08-07;0,0
CL01199;2025-07-19;Cundinamarca;Soacha;38;F;4;Universitario;Independiente;2450000,0;2450000,0;normal;Campaña digital;577,0;True;1;Android;2;1;2850000;1425000,0;0,3714416665154493;0,5280153683808368;2026-02-12;0,5
CL01200;2024-12-13;Bogotá D.C.;Bogotá;50;M;2;Universitario;Conductor/Repartidor;1660000,0;1660000,0;normal;App orgánico;555,0;False;2;Android;2;0;1300000;650000,0;0,5155061857739404;0,5730638931698521;2025-12-18;0,0
CL01201;2023-08-21;Bogotá D.C.;Bogotá;37;F;2;Técnico/Tecnólogo;Conductor/Repartidor;2430000,0;2430000,0;normal;Referido;547,0;True;1;Android;1;0;450000;450000,0;0,6008921660981691;0,6008921660981691;2025-10-08;0,0
CL01202;2025-12-02;Atlántico;Barranquilla;32;M;4;Bachiller;Microempresario;4470000,0;4470000,0;normal;Aliado comercial;679,0;False;0;Android;1;1;8600000;8600000,0;0,7760096081795971;0,7760096081795971;2025-11-10;1,0
CL01203;2023-12-15;Tolima;Ibagué;37;M;2;Técnico/Tecnólogo;Desempleado;780000,0;780000,0;normal;Referido;448,0;False;1;Android;1;0;1050000;1050000,0;0,5911424654345993;0,5911424654345993;2025-10-03;0,0
CL01204;2025-09-01;Atlántico;Barranquilla;41;F;3;Bachiller;Independiente;3760000,0;3760000,0;normal;Referido;671,0;False;1;iOS;1;0;5600000;5600000,0;0,3170961759257721;0,3170961759257721;2026-01-09;0,0
CL01205;2023-06-30;Santander;Bucaramanga;36;F;2;Bachiller;Empleado;2090000,0;2090000,0;normal;App orgánico;568,0;False;1;iOS;1;1;3050000;3050000,0;0,6205459265305624;0,6205459265305624;2024-09-10;1,0
CL01207;2024-05-28;Bogotá D.C.;Bogotá;29;M;4;Técnico/Tecnólogo;Independiente;2760000,0;2760000,0;normal;Aliado comercial;666,0;True;0;Android;1;0;2050000;2050000,0;0,3501155106068918;0,3501155106068918;2025-09-19;0,0
CL01208;2023-07-08;Bogotá D.C.;Bogotá;29;M;1;Bachiller;Desempleado;2570000,0;2570000,0;normal;Aliado comercial;436,0;False;2;iOS;1;0;1700000;1700000,0;0,6513922865065285;0,6513922865065285;2025-05-07;0,0
CL01209;2023-01-23;Bogotá D.C.;Bogotá;22;F;3;Bachiller;Independiente;2720000,0;2720000,0;normal;App orgánico;564,0;True;2;Android;2;1;4100000;2050000,0;0,5044264345125437;0,5105220699717059;2025-04-29;0,5
CL01210;2025-10-25;Antioquia;Medellín;53;M;1;Universitario;Desempleado;1030000,0;1030000,0;normal;Campaña digital;544,0;False;1;iOS;1;0;1100000;1100000,0;0,6847741336244918;0,6847741336244918;2025-12-20;0,0
CL01211;2024-05-26;Bolívar;Cartagena;24;M;3;Universitario;Conductor/Repartidor;1510000,0;1510000,0;normal;App orgánico;499,0;False;1;Android;2;2;5600000;2800000,0;0,6487163488130865;0,6941483293015462;2025-11-29;1,0
CL01214;2024-01-01;Santander;Bucaramanga;45;M;3;Técnico/Tecnólogo;Empleado;2780000,0;2780000,0;normal;Campaña digital;642,0;False;0;Android;3;0;2750000;916666,6666666666;0,2065510256072578;0,2593107612215012;2026-03-20;0,0
CL01215;2023-04-06;Atlántico;Barranquilla;33;F;5;Técnico/Tecnólogo;Independiente;2080000,0;2080000,0;normal;Campaña digital;573,0;True;3;iOS;1;0;2850000;2850000,0;0,6250738862218104;0,6250738862218104;2023-11-16;0,0
CL01216;2024-11-17;Caldas;Manizales;48;F;5;Técnico/Tecnólogo;Conductor/Repartidor;4280000,0;4280000,0;normal;Campaña digital;621,0;False;1;Android;2;0;13650000;6825000,0;0,3171531189921994;0,40939670327602673;2025-12-28;0,0
CL01217;2024-06-27;Cundinamarca;Soacha;29;F;3;Bachiller;Microempresario;2570000,0;2570000,0;normal;Aliado comercial;658,0;False;0;iOS;1;0;6000000;6000000,0;0,38788611009611856;0,38788611009611856;2025-10-03;0,0
CL01219;2025-09-09;Valle del Cauca;Cali;28;F;6;Universitario;Comerciante;6200000,0;6200000,0;normal;Referido;742,0;False;2;Android;2;1;8050000;4025000,0;0,3539336739405907;0,4397087612922606;2026-01-22;0,5
CL01220;2023-05-02;Antioquia;Medellín;57;M;4;Técnico/Tecnólogo;Desempleado;1250000,0;1250000,0;normal;Referido;518,0;False;3;Android;2;2;1400000;700000,0;0,6712604809853233;0,6773420543365688;2024-06-06;1,0
CL01221;2023-07-14;Bogotá D.C.;Bogotá;24;F;3;Universitario;Conductor/Repartidor;3110000,0;3110000,0;normal;App orgánico;575,0;False;0;iOS;2;0;2750000;1375000,0;0,47045851074159256;0,4967067882064587;2024-07-25;0,0
CL01222;2024-05-18;Santander;Bucaramanga;39;F;4;Técnico/Tecnólogo;Desempleado;970000,0;970000,0;normal;Referido;501,0;False;1;iOS;1;0;850000;850000,0;0,6150518483081188;0,6150518483081188;2025-04-16;0,0
CL01224;2024-12-13;Bogotá D.C.;Bogotá;40;M;2;Técnico/Tecnólogo;Estudiante;500000,0;500000,0;normal;Campaña digital;477,0;False;1;Android;1;0;300000;300000,0;0,6776602857667068;0,6776602857667068;2025-01-11;0,0
CL01225;2025-06-28;Bolívar;Cartagena;34;M;3;Técnico/Tecnólogo;Empleado;2440000,0;2440000,0;normal;Aliado comercial;588,0;True;3;Android;1;0;1850000;1850000,0;0,571816426672008;0,571816426672008;2025-07-25;0,0
CL01226;2023-02-08;Bogotá D.C.;Bogotá;35;M;2;Universitario;Empleado;2210000,0;2210000,0;normal;Campaña digital;508,0;False;2;Android;1;0;1600000;1600000,0;0,54856003967559;0,54856003967559;2024-09-05;0,0
CL01227;2023-05-26;Cundinamarca;Soacha;36;M;4;Posgrado;Empleado;3050000,0;3050000,0;normal;Campaña digital;581,0;True;3;Web;1;1;1800000;1800000,0;0,5022158154255016;0,5022158154255016;2024-01-16;1,0
CL01228;2024-06-04;Antioquia;Medellín;35;M;1;Universitario;Estudiante;640000,0;640000,0;normal;Aliado comercial;457,0;False;4;Android;1;0;700000;700000,0;0,656127065478898;0,656127065478898;2024-12-14;0,0
CL01229;2024-12-22;Bogotá D.C.;Bogotá;46;F;2;Bachiller;Empleado;3020000,0;3020000,0;normal;Aliado comercial;665,0;False;4;Android;1;0;3400000;3400000,0;0,1672741886991481;0,1672741886991481;2026-01-04;0,0
CL01230;2023-05-11;Valle del Cauca;Cali;58;F;2;Sin información;Empleado;2420000,0;2420000,0;normal;Campaña digital;592,0;False;0;Android;2;2;10700000;5350000,0;0,5381909592301871;0,5711350940328052;2024-09-22;1,0
CL01233;2024-10-23;Santander;Bucaramanga;75;F;3;Bachiller;Empleado;2240000,0;2240000,0;normal;Campaña digital;705,0;True;0;iOS;1;0;1150000;1150000,0;0,22346971993912756;0,22346971993912756;2024-11-14;0,0
CL01234;2025-01-19;Bogotá D.C.;Bogotá;62;M;1;Bachiller;Microempresario;2280000,0;2280000,0;normal;Aliado comercial;598,0;False;0;Web;2;0;4200000;2100000,0;0,38212567891629207;0,4266322138742425;2025-12-13;0,0
CL01235;2024-06-17;Santander;Bucaramanga;28;M;3;Universitario;Empleado;2870000,0;2870000,0;normal;Referido;635,0;False;3;Android;2;0;4800000;2400000,0;0,3408009738755495;0,40903201238451076;2026-02-11;0,0
CL01236;2024-05-24;Bogotá D.C.;Bogotá;52;M;3;Técnico/Tecnólogo;Estudiante;650000,0;650000,0;normal;App orgánico;586,0;False;1;Android;1;1;550000;550000,0;0,5176497468543811;0,5176497468543811;2025-05-22;1,0
CL01237;2025-12-10;Valle del Cauca;Cali;53;F;3;Técnico/Tecnólogo;Empleado;3780000,0;3780000,0;normal;Campaña digital;703,0;True;2;Android;2;0;5750000;2875000,0;0,2276062508014052;0,24468501113151556;2025-08-02;0,0
CL01238;2024-03-29;Valle del Cauca;Cali;30;M;4;Técnico/Tecnólogo;Empleado;3860000,0;3860000,0;normal;Campaña digital;649,0;False;0;Android;1;0;1600000;1600000,0;0,2337038704402748;0,2337038704402748;2025-04-30;0,0
CL01239;2025-06-27;Valle del Cauca;Cali;42;F;3;Bachiller;Empleado;2570000,0;2570000,0;normal;Aliado comercial;652,0;False;2;iOS;1;0;950000;950000,0;0,26037195304147515;0,26037195304147515;2025-09-21;0,0
CL01240;2025-12-20;Antioquia;Medellín;52;No informa;1;Bachiller;Comerciante;2600000,0;2600000,0;normal;Campaña digital;576,0;False;1;Web;2;1;3750000;1875000,0;0,5443315815426648;0,5476814066781018;2025-10-28;0,5
CL01241;2023-05-13;Bogotá D.C.;Bogotá;32;F;3;Posgrado;Comerciante;1970000,0;1970000,0;normal;Referido;565,0;False;2;iOS;1;0;1900000;1900000,0;0,5306132731574441;0,5306132731574441;2024-07-11;0,0
CL01242;2023-07-07;Antioquia;Medellín;34;M;1;Bachiller;Empleado;2410000,0;2410000,0;normal;Campaña digital;474,0;False;1;iOS;1;0;1500000;1500000,0;0,49907442311368166;0,49907442311368166;2023-12-18;0,0
CL01243;2025-05-19;Bolívar;Cartagena;30;F;1;Bachiller;Empleado;2440000,0;2440000,0;normal;Referido;561,0;False;0;Web;1;1;3050000;3050000,0;0,5957210614005851;0,5957210614005851;2025-06-13;1,0
CL01244;2023-03-05;Bogotá D.C.;Bogotá;26;M;1;Posgrado;Independiente;1870000,0;1870000,0;normal;Aliado comercial;564,0;False;3;Android;2;2;5850000;2925000,0;0,6832126992777555;0,7394411437595831;2023-06-04;1,0
CL01246;2024-04-21;Bogotá D.C.;Bogotá;24;M;2;Sin información;Empleado;2570000,0;2570000,0;normal;App orgánico;526,0;True;4;Android;3;0;5350000;1783333,3333333333;0,4379348072895857;0,5836564191625946;2025-11-08;0,0
CL01247;2023-06-11;Atlántico;Barranquilla;36;M;1;Universitario;Empleado;2340000,0;2340000,0;normal;Referido;596,0;True;2;Android;1;1;650000;650000,0;0,5412760607245264;0,5412760607245264;2024-04-17;1,0
CL01249;2023-02-23;Bogotá D.C.;Bogotá;38;M;5;Bachiller;Desempleado;1080000,0;1080000,0;normal;App orgánico;544,0;True;0;Android;2;1;2000000;1000000,0;0,6832112517231775;0,8500446989487782;2025-03-23;0,5
CL01250;2025-11-02;Antioquia;Medellín;20;F;2;Técnico/Tecnólogo;Empleado;1930000,0;1930000,0;normal;Referido;588,0;False;2;Web;1;0;950000;950000,0;0,3650186055516961;0,3650186055516961;2026-02-12;0,0
CL01252;2025-03-27;Norte de Santander;Cúcuta;44;M;2;Técnico/Tecnólogo;Empleado;1910000,0;1910000,0;normal;Referido;514,0;False;1;Web;2;0;2550000;1275000,0;0,5252762180714239;0,5328932590689479;2025-11-11;0,0
CL01253;2023-09-29;Valle del Cauca;Cali;19;F;2;Universitario;Empleado;2720000,0;2720000,0;normal;Campaña digital;685,0;False;2;iOS;1;0;1050000;1050000,0;0,21475460757372666;0,21475460757372666;2024-02-16;0,0
CL01254;2023-08-31;Valle del Cauca;Cali;40;F;2;Universitario;Microempresario;3980000,0;3980000,0;normal;Aliado comercial;644,0;False;3;Android;1;1;2550000;2550000,0;0,37593637164414667;0,37593637164414667;2025-03-24;1,0
CL01256;2023-04-04;Antioquia;Medellín;24;F;3;Bachiller;Conductor/Repartidor;3200000,0;3200000,0;normal;App orgánico;580,0;True;2;Android;1;0;2200000;2200000,0;0,5043270417384278;0,5043270417384278;2023-04-28;0,0
CL01258;2023-08-02;Bolívar;Cartagena;40;M;3;Bachiller;Independiente;1280000,0;1280000,0;normal;Aliado comercial;517,0;False;3;iOS;1;0;700000;700000,0;0,6553650554454293;0,6553650554454293;2024-03-17;0,0
CL01259;2024-08-13;Bogotá D.C.;Bogotá;29;M;3;Bachiller;Conductor/Repartidor;5810000,0;5810000,0;normal;Campaña digital;707,0;False;0;Android;1;0;4900000;4900000,0;0,4578039311248175;0,4578039311248175;2025-05-31;0,0
CL01260;2025-08-19;Valle del Cauca;Cali;35;M;4;Sin información;Comerciante;4120000,0;4120000,0;normal;Referido;694,0;False;0;iOS;3;0;14200000;4733333,333333333;0,3268332916193117;0,4580158218027169;2026-01-26;0,0
CL01261;2023-09-26;Antioquia;Medellín;42;F;3;Técnico/Tecnólogo;Microempresario;2350000,0;2350000,0;normal;App orgánico;536,0;False;3;iOS;1;1;1750000;1750000,0;0,4303048651730186;0,4303048651730186;2024-03-10;1,0
CL01262;2024-09-11;Antioquia;Medellín;37;F;5;Técnico/Tecnólogo;Empleado;6700000,0;6700000,0;normal;Campaña digital;806,0;False;1;Android;2;0;7350000;3675000,0;0,20600132278141187;0,22417678173185585;2025-12-15;0,0
CL01263;2023-09-12;Cundinamarca;Soacha;41;No informa;4;Sin información;Conductor/Repartidor;3280000,0;3280000,0;normal;Aliado comercial;539,0;True;4;Android;1;0;2200000;2200000,0;0,542452799971514;0,542452799971514;2025-06-16;0,0
CL01264;2024-08-18;Bolívar;Cartagena;27;F;1;Bachiller;Empleado;1880000,0;1880000,0;normal;Campaña digital;617,0;False;1;Android;1;0;1000000;1000000,0;0,3372782348734874;0,3372782348734874;2026-01-21;0,0
CL01266;2024-07-25;Antioquia;Medellín;22;M;2;Universitario;Empleado;2990000,0;2990000,0;normal;App orgánico;500,0;False;2;iOS;2;1;7400000;3700000,0;0,47889191187034114;0,5271401445387376;2025-10-02;0,5
CL01267;2024-06-13;Cundinamarca;Soacha;35;M;5;Bachiller;Microempresario;4640000,0;4640000,0;normal;Campaña digital;637,0;False;1;Android;1;0;2950000;2950000,0;0,09939571733474341;0,09939571733474341;2025-12-26;0,0
CL01268;2024-03-31;Bolívar;Cartagena;27;M;2;Sin información;Independiente;3320000,0;3320000,0;normal;Aliado comercial;599,0;False;0;iOS;1;1;6350000;6350000,0;0,4235475758831546;0,4235475758831546;2025-12-26;1,0
CL01269;2023-08-02;Caldas;Manizales;29;F;3;Universitario;Desempleado;760000,0;760000,0;normal;App orgánico;505,0;False;1;Android;1;0;400000;400000,0;0,69685053826627;0,69685053826627;2024-09-07;0,0
CL01270;2024-01-31;Bogotá D.C.;Bogotá;48;M;3;Técnico/Tecnólogo;Microempresario;4020000,0;4020000,0;normal;Campaña digital;704,0;False;2;iOS;2;0;5500000;2750000,0;0,25688576736946644;0,31614660236447023;2025-11-18;0,0
CL01271;2023-01-29;Bogotá D.C.;Bogotá;47;M;2;Sin información;Comerciante;4610000,0;4610000,0;normal;Aliado comercial;704,0;True;2;Android;1;0;4700000;4700000,0;0,2474624077491504;0,2474624077491504;2025-07-14;0,0
